,CASRN,LogLD,smiles
15201,,2.673808143,O=C1C=CC(=O)N1c1ccc(Cl)cc1
15202,,2.481714055,N#CC(C(=O)OCC(COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)(COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1
15203,,2.206827674,OCCOc1cc(Cl)c(Cl)cc1Cl
15204,,1.982121813,CC(C)CCCCCc1ccc(O)cc1
15205,,3.679390621,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1
15206,,1.537615774,CCCCNC(=O)c1ccccc1
15207,30979-48-7,2.178744197,CC(C)CNC(=O)N1CCNC1=O
15208,,2.666446545,S=C1SSC2=NCCN12
15209,,2.644717823,CC(C)NNC(=O)COc1ccc(Cl)cc1
15210,3917-15-5,2.323485359,C=CCOC=C
15211,,2.97807547,O=C(O)c1cc2ccccc2oc1=O
15212,,2.245122615,COc1cc(C(=O)OCc2cccc(COC(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC
15213,,1.688048285,O=C1Cc2ccccc2O1
15214,,1.274035173,CC[S+]([O-])CC
15215,,2.461267928,CN(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
15216,,1.47509583,C#CC(C)(C)C
15217,,1.855052788,Brc1cnc2[nH]ccc2c1
15218,,1.692413289,COc1cc(OC)nc(/N=C(\O)NS(=O)(=O)N(C)S(C)(=O)=O)n1
15219,,4.340145133,CCOP(=S)(OCC)Oc1ccc(SC)c(C)c1
15220,,2.71955576,CC(C)OP(=O)(OC(C)C)SCc1ccccc1
15221,,2.700715834,CNC(=O)Oc1cc(C)cc(C)c1
15222,,2.041301266,C=CCOC1=NS(=O)(=O)c2ccccc21
15223,,1.415015101,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1
15224,,2.220716758,CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O
15225,,1.618221246,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl
15226,,2.167470303,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1
15227,,2.024663899,Nc1cccc(OC2(Oc3cccc(N)c3)C=CC(c3ccccc3)=CC2)c1
15228,4074-90-2,2.0697673305000004,C=COC(=O)CCCCC(=O)OC=C
15229,,4.379647737,CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)OC(C)C1OC=O
15230,,1.64073975,Cc1ccc(C)c(C#N)c1
15231,,2.659505111,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
15232,,2.007333049,Cc1ccc(O)c(C2CCCCC2)c1
15233,,2.07698132,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC21C
15234,3470-98-2,2.33205939625,CCCCN1CCCC1=O
15235,,1.778697394,COc1ccc(C(=O)c2cccc(C)c2)cc1C
15236,,1.968628513,COC(=O)C(C(C)=O)C(C)=O
15237,51368-55-9,2.235878598,CC(C)OC(=O)C(C)(C)Br
15238,,2.455307487,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
15239,,1.64073975,Cc1cccc(C#N)c1C
15240,,1.932467423,CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c1ccccc1
15241,,2.046801005,CC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)C
15242,,1.741277476,c1ccc(COc2ccc3ccccc3c2)cc1
15243,,2.226537687,OC(COc1ccccc1)COc1ccccc1
15244,,2.143254273,CCCOC(=O)COc1cccc(C(C)(C)C)c1
15245,,2.703052235,c1ccc(C(c2ccccc2)N2CCNCC2)cc1
15246,925-15-5,2.073294049,CCCOC(=O)CCC(=O)OCCC
15247,,2.015748765,NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
15248,,1.970657092,COC(=O)C(C)(C)c1ccc(Br)cc1
15249,66415-55-2,2.22337227475,C=COCCCN
15250,,1.772211163,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
15251,24151-93-7,2.9060103440000002,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C
15252,,1.303638509,Cc1occc1C(=O)Nc1ccccc1
15253,,2.387458624,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1
15254,,2.151527245,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC
15255,,1.464371595,CC(Oc1ccc2ccccc2c1)/C(O)=N/c1ccccc1
15256,,2.101077654,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2
15257,,1.425750486,C=Cc1cccc(Cl)c1
15258,,1.465413836,CN(C)C(=N)NC#N
15259,5308-25-8,2.12620103925,CCN1CCNCC1
15260,,3.016239191,N#CC(Cl)(Cl)C#N
15261,,3.461664723,CC1=CC(=O)c2c(O)cccc2C1=O
15262,,2.191988025,CC(=O)Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(C)=O
15263,,3.543295572,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21
15264,,1.501729139,Clc1cccc(Cl)c1Nc1ccccc1
15265,,2.062143759,Oc1c(Br)cc(Cl)cc1Cc1cc(Cl)cc(Br)c1O
15266,,2.356452289,Cc1onc2c1C(c1ccccc1)N=NC2=O
15267,,3.247278182,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1
15268,,2.165522821,CCSC(=O)NCCCN(C)C
15269,,3.702281799,CN1CCC23c4c5ccc(O)c4OC2C(N=[N+]=[N-])CCC3C1C5
15270,,2.936169566,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
15271,,2.921379027,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1
15272,,2.349400576,Nc1nc2ccccc2o1
15273,,1.793209452,CC1=CC(C)(C)CC(=O)C1
15274,,2.58894644,C=CCC(CC)(CC)C(N)=O
15275,,2.109543551,CN1CCC(N2N=C(c3ccccc3)C(Cc3ccccc3)C2=O)CC1
15276,,2.024707274,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4C3CCC21C
15277,,3.256000544,CNC(N)=S
15278,,2.634234263,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
15279,,1.649743991,O=c1c2ccccc2c2ccc3c4c(ccc1c24)c1ccc2c(=O)c4ccccc4c4nn3c1c24
15280,,1.604467852,COC(=O)c1cc([N+](=O)[O-])ccc1Cl
15281,,1.795649007,CC1(C(=O)O)CCC(C)(C(=O)O)C1(C)C
15282,,2.422650438,N#Cc1ccc(Cl)c(Cl)c1
15283,,1.692523313,Nc1nc(=S)ss1
15284,,1.501114708,CN1C(=N)C(NC=O)C(=O)N(C)C1=O
15285,,2.212379328,O=C(Nc1ccc(Cc2ccc(NC(=O)NC3CCCCC3)cc2)cc1)NC1CCCCC1
15286,398489-26-4,2.22615020525,CC(C)(C)OC(=O)N1CC(=O)C1
15287,,2.076022957,COC(=O)C(CCn1cnc2c(Cl)nc(N)nc21)C(=O)OC
15288,,2.524542933,COc1ccc2c(c1)c(CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1
15289,,3.516697439,CCOCCc1ccc(OCC/N=c2/[nH]cnc(CC)c2Cl)c(C)c1C
15290,,3.497658309,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1
15291,,1.976555812,COc1nc(C(F)(F)F)n/c(=N\C(O)=N\S(=O)(=O)c2ccccc2C(F)(F)F)[nH]1
15292,,1.647055496,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl
15293,,1.736955015,COc1cc(C)c(C(=O)c2c(OC)ccc(Br)c2C)c(OC)c1OC
15294,,3.531503808,COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl
15295,,3.367961275,C/N=C(\O)Sc1ccc(OS(C)(=O)=O)cc1
15296,,2.922969799,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1
15297,,1.742358483,CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
15298,78-99-9,1.88331468,CCC(Cl)Cl
15299,97-87-0,1.8877021202500002,CCCCOC(=O)C(C)C
15300,929-37-3,1.9943990985,C=COCCOCCO
15301,,2.223770165,Cc1ccc(S(=O)(=O)NC(=O)Nc2cccc(OS(=O)(=O)c3ccc(C)cc3)c2)cc1
15302,,2.367258662,N#CC1CC=CCC1
15303,,3.558221216,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1
15304,,1.690610678,COc1ccc(C=C(C(=O)Nc2ccccc2C(=O)O)C(=O)Nc2ccccc2C(=O)O)cc1OC
15305,1001-55-4,2.99444409475,CC(=O)OCC#N
15306,,1.488624467,O=C(O)CCC(=O)OC1CCCCC1
15307,,1.652329922,OCc1ccc(OCCn2ccnc2)cc1
15308,,1.56139658,CCC(CC)Nc1nnc(-c2ccccc2)c2ccccc12
15309,10022-60-3,2.24831211475,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC
15310,,1.56139658,CC(C)(C)CNc1nnc(-c2ccccc2)c2ccccc12
15311,,1.590924928,COC(C)CC(=O)O
15312,10024-78-9,2.4937098287499997,CCCCC(CC)CCC(C)N
15313,,2.322029124,C=C(CO)C(=O)OCC
15314,,2.167538355,Cc1ncoc1C#N
15315,,2.730774801,CCc1ccc(C)[n+](C(C)CCC(C)(C)CC(C)(C)C)c1
15316,,2.178286823,Cc1ccn(C(N)=O)n1
15317,,1.875688072,FC(F)CNCc1ccc(Cl)nc1
15318,,1.273897655,NCCOS(N)(=O)=O
15319,,3.918346676,[O-][N+](CCCl)(CCCl)CCCCCl
15320,,2.346835907,c1ccc(Oc2nncc3ccccc23)cc1
15321,10058-20-5,2.3643826367500003,CCCCCCOCCOC(=O)CCC(=O)OCCOCCCCCC
15322,,1.555498312,COC(=O)c1cc(Oc2ccc(C(=O)OC)cc2N)cc(C(=O)OC)c1
15323,,1.612515429,Cn1c(=O)c2c(ncn2CC(=O)N2CCOCC2)n(C)c1=O
15324,,2.323258416,Cc1cccc(C)c1N=NC(N)N(C)C
15325,,1.541678425,CC(C)CCOC(CO)CC(C)C
15326,,2.362306993,CN(C)c1ccccc1C[S+]([O-])c1nc2ccccc2[nH]1
15327,,1.405497579,C=C(C)C(=O)OCC(CCCC)CCCCCC
15328,,1.775824266,NC(N)=Nc1nc(CSCC/N=C/NS(=O)(=O)c2ccc(Br)cc2)cs1
15329,,1.85822251,O=C(O)C=CC(=O)OCCOCCO
15330,,2.126957082,CC(Cl)=CC(=O)Nc1ccc(O)cc1
15331,,1.991521414,CC(C)=CC(=O)Nc1ccc(O)cc1
15332,,2.09143105,CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
15333,,2.474122983,Cc1cc(=O)cc(-c2ccccc2)o1
15334,,1.93046709,CCCCC(CC)CNc1ccccc1
15335,,2.617574009,CCNC(C)c1ccccc1
15336,10138-47-3,2.22464533325,CCCCC(CC)OCCO
15337,10138-74-6,1.958425438,CC(CN)NCCO
15338,10138-87-1,2.24854355225,CCCCC(CC)OCCOCCO
15339,,2.854797382,CC(=O)OC(OC(C)=O)C(Cl)CCl
15340,,2.899581137,O=CC(Cl)CCl
15341,,2.686351632,CC1CC(C)OP(=O)(Cl)O1
15342,,3.957396553,CCCC1OP(=O)(Cl)OCC1CC
15343,,2.203092666,CCOCC(Cl)C(OCC)OCC
15344,,1.937444307,CC=CC(=O)OC(C=CC)OC(=O)C=CC
15345,10141-15-8,2.17262892525,CC(CC(C)(C)O)OCCC#N
15346,,2.240747651,C=COCC(C)CCCC(C)CC(C)C
15347,,1.737758334,COCCOC(C)OCCOC
15348,,3.813465208,CN(C)C(=O)Oc1cccc2sccc12
15349,,4.424012178,ClCC[N+]1(CCCl)CCCO1
15350,,4.700787338,C[N+]1(CCCl)CCCO1
15351,,1.886048954,Cc1cc(C(=O)Nc2ccccc2C(F)(F)F)n[nH]1
15352,,1.886048954,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)n[nH]1
15353,,1.816303811,Cc1cc(C(=O)Nc2cccc(C)c2C)n[nH]1
15354,,1.368438019,CC(N)CNCCCO
15355,,2.168868823,CN(C)Cc1ccccc1Cl
15356,,2.507777188,CCCCCOc1ccc(Br)cc1COCCN1CCOCC1
15357,,1.873112915,CCN(CC)CCc1nc(C2C=CC=CC2=O)no1
15358,,2.089733579,CCC(c1ccc(OP(=O)(O)O)cc1)C(CC)c1ccc(OP(=O)(O)O)cc1
15359,,3.80091337,CCC(C)c1cc(O/C(O)=N/C)ccc1C
15360,,2.877683707,OC(c1ccccc1)(c1ccc(Cl)cc1)C1CCCCN1
15361,,2.311890635,OC1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
15362,,2.425516288,CCCCN(CCCC)CCOc1ccnc(N)n1
15363,,2.084521466,CN(C)CCOc1ccnc(N)n1
15364,,2.164258649,CCS(=O)(=O)CCC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21
15365,,2.61976298,CC(C)(CO)C(O)C#N
15366,,1.842175596,COCCOC(=O)C=CC(=O)OCCOC
15367,,2.678737848,COc1cc(NC(=O)OCCCN2CCN(c3ccccc3)CC2)cc(OC)c1OC
15368,,2.565558442,S=P(OCCCl)(OCCCl)OCCCl
15369,,2.034324728,c1ccc(CNc2ncnc3c2NCN3)cc1
15370,,2.279910178,CN(C)CC(=O)N=NCc1c(Cl)nc2sccn12
15371,,2.427093184,Cc1nc2n(c1CN=NC(=O)CN(C)C)CCS2
15372,,2.632781121,Cc1ccc(-c2nc3n(c2CN=NC(=O)CN(C)C)CCS3)cc1
15373,,2.459054572,CN(C)CC(=O)N=NCc1c(Cl)nc2n1CCS2
15374,,2.753912803,CCC/N=C(\O)C(Cc1ccc(OCCN(CC)CC)cc1)/N=C(\O)c1ccccc1
15375,,1.935845579,O=S(=O)(O)CC(O)CNC1CCCCC1
15376,,4.491806968,CCOP(N)(=O)SC
15377,,1.404620592,BrC12CC3CC(CC(C3)C1)C2
15378,,2.063539065,C=COCC(CC)CCCC
15379,,1.848203901,CCCCCCOCC(O)CO
15380,,1.801657272,OCC(O)COC1CCCCC1
15381,,1.426571982,CC(C)(O)C1CC=C(CCO)C(O)C1
15382,,3.338891799,COP(=S)(OC)SC(CBr)N1C(=O)c2ccccc2C1=O
15383,,4.38650392,CCOP(=S)(OCC)SC(CBr)N1C(=O)c2ccccc2C1=O
15384,,1.650023244,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1CN1CCOCC1
15385,,1.650023244,O=C1CC(N2C(=O)c3ccccc3C2=O)CC(=O)N1CN1CCOCC1
15386,,2.062156011,CC12CCC(=O)N=C1CCC1C2CCC2(C)C(C(=O)O)CCC12
15387,,2.151542377,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21
15388,,2.35783237,CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
15389,10419-79-1,2.4767514442499996,CCOP(=O)(CCCl)OCC
15390,,2.116323581,NC(=O)C1c2ccccc2C=Cc2ccccc21
15391,,2.560643588,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
15392,,1.885388353,CC(=O)NC1CCc2nc(N)sc2C1
15393,,2.935883325,Cc1cccc(N2CCN(CCCCN3C(=O)CNC3=O)CC2)c1
15394,,2.506472075,CC(Br)(CCl)CBr
15395,,2.949258689,N=C(O)CCN1CCN(C2Cc3cc(Cl)ccc3Sc3cc(F)ccc32)CC1
15396,,3.054523285,O=c1ccc2cccnc2n1-c1cccc(C(F)(F)F)c1
15397,,2.252428733,CCOC(=O)c1cnn(C)c1-n1c(CC)nc2ccccc2c1=O
15398,10497-05-9,2.35498079725,C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C
15399,105084-66-0,2.4879886982499997,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC
15400,,1.740854348,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1
15401,,1.943319708,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(NCCCl)cc1
15402,,2.611551255,CCOC(=O)C1=C(C)N=C(CCl)C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1
15403,,2.311664875,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1
15404,,1.90370377,C=CCSc1nc2ccc(Cc3ccccc3)cc2[nH]1
15405,,3.501610646,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(CCO)CC1)c1ccccc1CC2
15406,,2.000374573,COC(=O)C1=C(C)N=C(C)C(C(=O)O)C1c1cc([N+](=O)[O-])ccc1F
15407,,2.563999319,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2
15408,,1.753127162,COCCCOCC(C)OCCCOC(=O)c1ccccc1
15409,,2.676245369,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
15410,,5.009134196,CN=C(O)ON=C1SCOC1(C)C
15411,,4.656951678,CN=C(O)ON=C1SC(C)OC1C
15412,,2.021708763,CC(=O)Nc1cc2cccnc2c(N2CCN(CCO)CC2)n1
15413,,4.532012941,CNC(=O)ON=C1SCCOC1C
15414,,4.060256365,CCC1OCCSC1=NOC(=O)NC
15415,,5.560858715,CNC(=O)ON=C1SCCOC1(C)C
15416,,2.186694838,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)c1=O
15417,,1.863646378,N#CC1CCCC2OCC(c3ccccc3)N12
15418,,1.647137714,N=C(O)CC1Sc2ccccc2N(c2cccc(Cl)c2)C1=O
15419,1067-99-8,2.1920963675,CCO[Si](C)(CCCC#N)OCC
15420,,3.457359874,CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
15421,,1.599703584,Cc1c(S(C)(=O)=O)ccc(C(=O)O)c1Cl
15422,,2.394519029,COC(=O)CCN[N+](C)(C)C
15423,,2.236706312,N#CC#CC#N
15424,,2.517972134,CCCCCCOc1ccc(NNC=O)cc1
15425,,1.576310856,CC1CC(=O)CC(C)O1
15426,,2.250085058,CC(C)(C)c1cc(CCC(=O)O)ccc1O
15427,,2.880002533,COc1ccccc1N1CCN(/C(N)=N/c2cc(Cl)cc(Cl)c2)CC1
15428,,2.880002533,COc1ccccc1N1CCN(/C(N)=N/c2ccc(Cl)c(Cl)c2)CC1
15429,,2.802547286,CCOC(=O)C1=C(C)[N-]C(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1
15430,,2.697243333,Nc1ccc2[nH]c3c(c2c1)CCCC3
15431,,4.319210194,CCOP(=S)(OCC)Oc1cc(C)[nH]n1
15432,,1.876947789,N/C(=N\c1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1
15433,,4.033456786,CCOP(=O)(OCC)SCC1(C)SCCS1
15434,,2.182405141,Cn1c2c(c(=O)n1-c1ccccc1)CCCC2
15435,,2.021632673,CCCc1c(OCc2cccn3c(=O)c(-c4nn[nH]n4)cnc23)ccc(C(C)=O)c1O
15436,,2.35096192,CCC(CC)(C(=O)O)c1cccc2ccccc12
15437,,2.45554773,c1ccc2c(NCCCN3CCOCC3)n[nH]c2c1
15438,,2.191266939,CCC(=O)c1ccc(OCC(O)CO)c(OC)c1
15439,,1.982824606,O=C(Cc1ccccc1)NNCc1ccccc1
15440,,2.218517239,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
15441,,2.024163149,COC(=O)C(C)c1ccc(-c2ccsc2)cc1
15442,,2.1154574,NC(=O)Oc1ccccc1C(=O)Oc1cc(Cl)ccc1Cl
15443,,2.008594849,CCOC(=O)C(C)(C)Oc1ccc2c(c1)C=C(n1ccnc1)CC2
15444,,3.157592747,CCN(CC)CCOCc1cc(Br)ccc1OC
15445,,1.966927112,CCOC(=O)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
15446,,5.306771253,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
15447,,3.065797881,CCCCCOc1ccc(Br)cc1COCCN(CC)CC
15448,110-32-7,2.3874040277499997,CCCCCCOCCOC(=O)CCCCC(=O)OCCOCCCCCC
15449,,3.310427524,CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1
15450,,2.36963436,CNC1C(OC2C(OC3C(O)C(O)C(OC(N)=O)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O
15451,,2.168499841,CC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2
15452,,2.54509301,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
15453,,2.006524364,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)O)c1F
15454,,3.602472375,CC1(C(=O)O)C2CCC(O2)C1C(=O)O
15455,,2.202722692,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1
15456,,2.698110095,COc1ccc2cc(C(C)C(=O)OCCOCCO)ccc2c1
15457,,7.82610235,C=C(C=CCC(O)C(O)C(O)CC=CC=CC(O)CC1OC(CC(O)C(O)CC2OC(C(O)C(O)CCC(O)C=CC(C)C(O)CC3(O)OC(CC(O)CCCCCCCC45CC(C)CC(C)(O4)C(CC(C)CCCCCC(O)C(O)C(O)C(O)C(O)C4OC(CC(O)C(O)C(C)=CC(O)CC(C)C(O)C(=O)N=CCC(=O)NCCCO)C(O)C(O)C4O)O5)C(O)C(O)C3O)CC(O)C2O)C(O)C(O)C1O)CCC(O)C(O)C(O)C(C)CC1OC(C=CC(O)C(O)CC2CC3CC(O2)C(CCC2OC(CN)CC2O)O3)C(O)C(O)C1O
15458,,2.046286926,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1
15459,,2.100056939,CCCCCCCCCc1ccc(OCCO)cc1
15460,,2.046820211,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl
15461,,1.532134907,CCCCCCCCC=CCCCCCCCC(=O)OCCOC
15462,,2.66232521,COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1
15463,,2.675423615,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1
15464,,2.716542745,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1
15465,,1.874220527,COCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)cc1
15466,,2.372053239,CCC(C)CCCCC=CC=CC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(c2ccc(O)cc2)C(=O)N(CCCCN)C(=O)NC(C(C)O)C(=O)NC(c2ccc(O)cc2)C(=O)NC(c2ccc(O)cc2)C(=O)NC(C(C)O)C(=O)NC(CCCNC(N)=O)C(=O)NC(CC2CNC(N)=N2)C(=O)NC(c2ccc(O)cc2)C(=O)NC(CO)C(=O)NC(c2cc(Cl)c(O)c(Cl)c2)C(=O)NC(=O)NC(CC2CNC(N)=N2)C(=O)NC(C)C(=O)NC(c2ccc(O)cc2)C(=O)OC1C
15467,,2.726002587,c1ccc2c(c1)ncc1ncsc12
15468,,1.768861973,NCCCCC(OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCCC1C(=O)O
15469,,1.732603597,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(-c3cc(Cl)c(Cl)c(Cl)c3)c(Cl)c2Cl)c1
15470,1113-01-5,2.30220189275,COP(=S)(OC)SCC(=O)O
15471,,2.256600929,Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCC(O)CO)c1I
15472,,3.000482997,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1
15473,,1.800921219,CCCN(C=NC1=NC(=O)C=CC1)CCC
15474,,2.778174774,O=C(O)CCCCCCCCCCNS(=O)(=O)c1ccc(Cl)cc1C(=O)c1ccccc1
15475,,2.733885089,O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCCN1CCOCC1
15476,,1.807728907,O=C(O)CCCCCCCCCl
15477,1121-07-9,1.90106740425,CN1C(=O)CCC1=O
15478,,3.356185736,CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O
15479,,1.813477876,NC(=O)OC1CCCCC1
15480,,2.152431047,OC1=NCc2ccccc2O1
15481,,2.011174874,CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O
15482,,2.025769616,CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O
15483,,1.739222025,CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2
15484,,2.265005979,CC1=NC(=O)C(C(C)C)=NC1C
15485,,2.448140371,CS(=O)(=O)N(Cc1cccnc1)c1ccc(F)cc1F
15486,,1.675571835,CCC(Oc1ccc(F)c(C(F)(F)F)c1)/C(O)=N/Cc1ccccc1
15487,,1.748669555,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)C1C
15488,,2.588889087,CCCCn1cc2c3c(cccc31)C1=CC(CO)CN(C)C1C2
15489,,2.818287766,CCCCn1cc2c3c(cccc31)C1(OC)CC(COC(=O)c3cncc(Br)c3)CN(C)C1C2
15490,,2.722807647,COC12CC(COC3=CC(=O)CC3)CN(C)C1Cc1cn(C(C)(C)C)c3cccc2c13
15491,,2.591700272,CN1CC(CO)CC2c3cccc4c3c(cn4C(C)(C)C)CC21
15492,113885-32-8,2.091279808,CCCCCCCCCCOCCN1CCCC1=O
15493,,2.926257167,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)N=N1)OCO3
15494,,2.094518397,O=S1(=O)CCC(N=C(S)S)C1
15495,,2.14134635,O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1
15496,,1.632489831,Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1
15497,,1.847899324,O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1
15498,,2.597422694,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1
15499,,1.84965687,c1cnn(-c2cc(-n3cccn3)ncn2)c1
15500,,2.643894149,COc1cc(-n2ccnc2)ncn1
15501,,2.812345274,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1
15502,,1.939587137,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
