,smiles,LogLD
10296,C#CCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.623647556
10297,C=CCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.899416924
10298,ICC1CCC(CI)CC1,2.121620338
10299,CC(C)Oc1cccc(C2CC(O)=NC2=O)c1,1.987642062
10300,CN(C)c1ccc(C=Cc2ccccc2)cc1,3.64995567
10301,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,7.117756705
10302,COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],2.351577074
10303,COc1ccc(O)c(C(C)(C)C)c1C(O)c1ncc([N+](=O)[O-])n1C,1.693002348
10304,CCP(=O)(OC)SC,4.268924597
10305,C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,1.641348497
10306,CCOP(=S)(OCC)Oc1ccc(N=C=S)cc1,3.082263119
10307,CCOP(=S)(OCC)Oc1ccc(Cl)c([N+](=O)[O-])c1,3.512831093
10308,O=C(O)c1ccccc1C(=O)N1CCSC1,1.50019987
10309,Nc1ccc([N+](=O)[O-])c(Cl)n1,1.988295796
10310,CN(c1ccc(Cl)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,5.004403543
10311,CN(c1ccc(Cl)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,4.959714319
10312,CN(c1ccc(F)cc1F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,3.178660459
10313,Cc1cc(NC(=O)NC(=O)c2c(F)cccc2F)nc(C)c1-c1ccc(Cl)cc1,1.743851422
10314,CNS(=O)(=O)c1ccccc1-c1nnc(N)s1,1.954787448
10315,N#Cc1cccc(C2=NC(=O)C3=C(c4cccc(C#N)c4)NC(=O)C23)c1,1.733385875
10316,CC(C)(C)c1ccc(C2=NC(=O)C3=C(c4ccc(C(C)(C)C)cc4)NC(=O)C23)cc1,2.163135786
10317,CCCCC(CC)COC(=O)C1CCC(C(=O)OCC(CC)CCCC)CC1,2.15887526
10318,CCC12CCCN3CCc4c(n(c5cc(Br)ccc45)C(O)(C(=O)OC)C1)C32,2.395537405
10319,CC1N=C(S)C(C(O)O)C(O)C1C,1.409254536
10320,OC(CCl)CNCCNCC(O)CCl,2.389431898
10321,OC(CCl)CNc1ccccc1NCC(O)CCl,2.512912569
10322,O=C(O)Cc1nc(-c2ccc(F)cc2)oc1-c1ccsc1,1.937824412
10323,O=c1oc2ccccc2c2ncccc12,1.75082345
10324,CC(C)c1cc(C(C)C)c([N+](=O)[O-])c(C(C)C)c1[N+](=O)[O-],2.029374925
10325,CN(C)CCSc1nc2ccccc2cc1-c1ccccc1,2.489184775
10326,CCC1(OC(C)=O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,2.806717985
10327,CCC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,2.75643197
10328,C=CCNc1nc(NCC=C)nc(N(CCCCCCN(c2nc(NCC=C)nc(NCC=C)n2)C2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,2.284894972
10329,N#C[Se]Cc1ccc(C[Se]C#N)cc1,2.497078998
10330,CCNC(=O)CCSCc1nnnn1-c1ccccc1,2.765489735
10331,CC/N=C(\O)CCCSCc1nnnn1CC,2.711576106
10332,NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,2.806729062
10333,O=C=NS(=O)(=O)c1ccccc1C(F)(F)F,2.339295861
10334,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,2.844491795
10335,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.866425188
10336,O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,2.052994268
10337,CC(OC(=O)ON1C(=O)CCC1=O)OC(=O)C(C)C,2.375848026
10338,CC(=O)N1c2ccccc2SC1c1cc([N+](=O)[O-])ccc1OCCCN(C)C1CCCCC1,2.127666518
10339,COc1ccc(OCCCCN2CCN(CCc3cc(OC)c(OC)c(OC)c3)CC2)c(C2Sc3ccccc3N2C(C)=O)c1,2.803338966
10340,CC(C)NCC(O)COc1cccc2c1OCC(O)C2,2.184432184
10341,O=C(O)Cc1ccccc1Oc1c(Cl)c(Cl)cc(Cl)c1Cl,3.082070494
10342,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,2.540454972
10343,CCNC(C)CN1CCc2c(c(=O)oc3ccccc23)C1,2.979813847
10344,CC(C)COC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.64783659
10345,COc1c(C)cnc(CCl)c1C,2.227311626
10346,CC(C)(C)C1CCC(C2C(=O)C(=O)c3ccccc3C2=O)CC1,1.950655492
10347,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12,1.681656032
10348,CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.278945675
10349,COc1ccccc1OC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.462361848
10350,CCOC(=O)c1ccc(NC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)cc1,2.351609515
10351,Cc1ccc(C(=O)c2ccc(CC(=O)NNCC(=O)N3CCN(C)CC3)n2C)cc1,2.624037317
10352,COc1nc(OC)nc(C(=O)c2cccc(F)c2N(C)S(=O)(=O)C(F)F)n1,1.955582701
10353,Oc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,2.045335275
10354,CSCCC(NC(=O)CCSC(=O)c1ccccc1)C(=O)O,1.931272213
10355,O=C(O)c1cccc(O)c1O,1.932589313
10356,Cc1ncc(CS)c(CO)c1O,1.790632273
10357,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,2.376885578
10358,Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,1.968930859
10359,CC(Oc1cc(Br)cnc1N)c1c(Cl)ccc(F)c1Cl,2.14034329
10360,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,2.884490628
10361,CSC(C)=NOC(=O)N(C)SN(C)C(=O)Oc1ccccc1OC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.978256147
10362,CN(SN(C)C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)N(C)SN(C)C(=O)ON=C3CSCCS3)cc2)cc1)C(=O)ON=C1CSCCS1,3.105020796
10363,CCCCc1c(OC(=O)C23CC4CC(CC(C4)C2)C3)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.442726234
10364,CCCCc1c(OC(=O)c2cccs2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.551676275
10365,CCCCc1c(OC(=O)c2ccc3c(c2)OCO3)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.521768342
10366,Cn1c(=O)c2c(ncn2CCCCN2CCN(c3ccc(Cl)cc3)CC2)n(C)c1=O,2.931125429
10367,O=C(NC[PH](CO)(CO)CO)NC[PH](CO)(CO)CO,3.137511707
10368,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1C1=COCCO1,1.984040991
10369,CCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCC)C1C1=COCCO1,2.0187314
10370,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1C1=COCCO1,1.946337149
10371,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1.824984458
10372,O=[N+]([O-])c1ccc(OP(=O)(CCl)c2ccccc2)cc1,3.186186422
10373,COc1ccccc1OC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.3843092
10374,CCOC(=O)C1C(COCCN2C(=O)c3ccccc3C2=O)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl,2.292085283
10375,Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,4.888391146
10376,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,1.534579415
10377,Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1,2.251260301
10378,O=S1(=O)CCC(NNc2ccccc2)C1,1.978657291
10379,CN1CCc2ccccc21,2.027574649
10380,NC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.012406934
10381,CCCCCCCCCCCCCCCc1cccc(OC(=O)c2ccccc2OC(N)=O)c1,2.27198093
10382,COC(=O)c1cc(Cl)ccc1OC(N)=O,1.963067813
10383,CC(C)OC(=O)c1ccccc1OC(N)=O,1.95080866
10384,CC(C)OC(=O)c1cc(Cl)ccc1OC(N)=O,2.013128905
10385,CCCCOC(=O)c1ccccc1OC(N)=O,1.977275365
10386,Cc1ccccc1OC(=O)c1ccccc1OC(N)=O,2.035464961
10387,Cc1ccccc1OC(=O)c1cc(Cl)ccc1OC(N)=O,2.087379581
10388,Cc1cccc(OC(=O)c2ccccc2OC(N)=O)c1,2.035464961
10389,NC(=O)Oc1ccccc1C(=O)Oc1ccccc1Cl,2.066981532
10390,NC(=O)Oc1ccccc1C(=O)Oc1ccc(Cl)cc1,2.066981532
10391,NC(=O)Oc1ccccc1C(=O)Oc1ccc(Cl)cc1Cl,2.1154574
10392,Cc1cc(OC(=O)c2ccccc2OC(=N)O)ccc1Cl,2.087379581
10393,Cc1cc(OC(=O)c2cc(Cl)ccc2OC(N)=O)ccc1Cl,2.133745788
10394,CCCCCCCCCCCCCCCc1cccc(OC(=O)c2cc(Cl)ccc2OC(N)=O)c1,2.302845888
10395,CCOc1ccc(OC(=O)c2ccccc2OC(N)=O)cc1,2.08105624
10396,NC(=O)Oc1ccccc1C(=O)Oc1ccccc1[N+](=O)[O-],2.082414806
10397,NC(=O)Oc1ccccc1C(=O)Oc1ccc([N+](=O)[O-])cc1,2.082414806
10398,O=C1c2ccccc2C(=O)N1C1CCCNC1,2.320839018
10399,CCN(CC(=O)OCC(F)(F)F)c1cccc(C)c1,2.161005282
10400,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,1.850160522
10401,C=C(CC)CCCC(C)COC(C)=O,1.422274591
10402,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,1.871461179
10403,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,1.9643445
10404,CNC(C)c1cccc(O)c1,1.635509597
10405,CCc1ccc2nc(C(F)(F)F)[nH]c2c1,3.883641159
10406,NC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,3.860014057
10407,Oc1ccc2nc(C(F)(F)F)[nH]c2c1,3.692857662
10408,NS(=O)(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,4.101380426
10409,FC(F)(F)c1nc2ccc(-c3ccccc3)cc2[nH]1,3.579839909
10410,Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1,4.950031806
10411,Fc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.619993905
10412,Fc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.510032324
10413,Fc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,4.440049612
10414,Fc1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,4.700002408
10415,FC(F)(F)c1nc2c(Br)cc(Cl)cc2[nH]1,4.61999715
10416,FC(F)(F)c1nc2c(Cl)cc(I)cc2[nH]1,5.381311918
10417,FC(F)(F)c1nc2c(I)cc(Cl)cc2[nH]1,4.159463169
10418,COc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.899993834
10419,Cc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.027920136
10420,Cc1ccc2[nH]c(C(F)(F)F)nc2c1Br,3.63951606
10421,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Br,3.559205308
10422,CC(C)(C)c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,3.299868527
10423,Cc1ccc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],4.500035849
10424,O=[N+]([O-])c1ccc(Cl)c2nc(C(F)(F)F)[nH]c12,4.380083709
10425,COc1cc2nc(C(F)(F)F)[nH]c2cc1OC,3.76801759
10426,COc1ccc(OC)c2[nH]c(C(F)(F)F)nc12,3.61311563
10427,Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1F,5.019998958
10428,FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,4.58000215
10429,CCNC(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,3.521320927
10430,CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,3.921374295
10431,Cc1c(Cl)c(Br)cc2[nH]c(C(F)(F)F)nc12,4.019121832
10432,Cc1cc2[nH]c(C(F)(F)F)nc2c([N+](=O)[O-])c1C,3.587538412
10433,Cc1c(Cl)cc2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],3.950016571
10434,Cc1c(Br)cc2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],3.591541975
10435,N#Cc1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,1.850067378
10436,Fc1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,5.55837111
10437,Fc1c(Cl)c(F)c2[nH]c(C(F)(F)F)nc2c1Cl,5.241185472
10438,Fc1c(Br)c(F)c2nc(C(F)(F)F)[nH]c2c1Br,4.720299934
10439,Fc1c(Br)c(Br)c2nc(C(F)(F)F)[nH]c2c1Br,4.659998177
10440,Cc1c(F)c(F)c2nc(C(F)(F)F)[nH]c2c1F,4.810005974
10441,Fc1c(Cl)c(Br)c2[nH]c(C(F)(F)F)nc2c1Cl,4.749998517
10442,Fc1c(Br)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Br,4.799995175
10443,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Br)c2[nH]1,4.940012457
10444,Cc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.670044992
10445,Cc1c(Cl)c(Br)c(Br)c2[nH]c(C(F)(F)F)nc12,4.232001163
10446,COc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,3.985952845
10447,Cc1c(Cl)c([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],3.490161892
10448,Nc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,4.121839493
10449,O=C(Nc1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12)c1ccccc1,3.611291985
10450,CN(C)c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,4.179421212
10451,NS(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,3.647419502
10452,Cc1c(C)c(C)c2[nH]c(C(F)(F)F)nc2c1C,3.620825036
10453,COc1c(Cl)c(Cl)c(OC)c2[nH]c(C(F)(F)F)nc12,3.49841808
10454,CCC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,4.459980128
10455,Fc1cc2[nH]c(C(F)(F)F)nc2c(Br)c1Cl,4.600022357
10456,CCN(CC)CC/N=C(\O)c1cc([N+](=O)[O-])c(N(C)C)cc1OC,2.596966857
10457,CCOP(=O)(OCC)Oc1ccc2c(C)cc(=O)oc2c1,4.032115576
10458,CC(C)N1CCN(C(=O)c2ccc(OC(=O)C3CCCc4ccccc43)cc2)CC1,2.007028335
10459,COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC,3.305237817
10460,Cc1ccc(I)cc1Cc1ccc(-c2ccc(F)cc2)s1,2.171466452
10461,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,1.783563303
10462,COC1=CC(=O)OC(C=CC2=CCCC=C2)C1,1.36596652
10463,CCOC(=O)C(Cl)N=Nc1ccccc1,1.355337205
10464,O=C(OCCOC(=O)c1ccccc1)c1ccccc1,1.704279081
10465,CCCCCCCCC=CCCCCCCCCOCCO,1.494859401
10466,CCCCCCCCCCCCCCCCCCOCCO,1.522815239
10467,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,2.396540989
10468,CCCOP(C)(=O)SCCC,5.213632845
10469,CCCOP(=O)(CC)SCCC,5.067523398
10470,CCCSP(=O)(CC)OC,4.86266795
10471,CCCP(=O)(OC)SC,3.827880819
10472,CCCCP(=O)(OC)SC,3.544604615
10473,CCSP(=O)(CC)OC,4.230185633
10474,COc1cc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(C)cc4C)c(Cl)c3)cc2Cl)C(C)=O)c(OC)cc1Cl,2.321457693
10475,CC12CCC3C(CC=C4C=C(N5CCCC5)CCC43C)C1CCC2=O,2.053747945
10476,CCN(CC)CCCC(C)Nc1c2cc(Cl)ccc2nc2ccc(OC)cc12,1.958570398
10477,OCC1OC(OCC2OC(OC3C(O)C(O)OC(CO)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,3.124881623
10478,CCOC(=O)C1C(C)=NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,2.514158802
10479,CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.730305743
10480,Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,1.548752453
10481,CC(=O)c1ccc2cc(CC(=O)O)ccc2c1,1.814337034
10482,CC(C)C(=O)c1ccc2cc(CC(=O)O)ccc2c1,1.864682256
10483,CC(C)Cc1ccc2cc(CC(=O)O)ccc2c1,2.384385676
10484,CC(C)C1N=C(O)c2ccccc2O1,2.014384297
10485,CCCCCCCCCCCCN1CC(C)OC(C)C1,1.908485019
10486,O=C(c1ccc(OC2CCOC2)cc1)c1cc(I)ccc1Cl,2.571408027
10487,Clc1ccc(I)cc1Cc1ccc(OC2CCOC2)cc1,2.073634572
10488,N=C1NCC(CN2CCN(c3ccccc3)CC2)O1,2.655874724
10489,CN(C)S(=O)(=O)CCNC(=O)NCCCl,3.712216875
10490,NS(=O)(=O)CCNC(=O)N(CCCl)N=O,3.810714613
10491,O=NN(CCCl)C(=O)NCCS(=O)(=O)N1CCCCC1,3.417380008
10492,CNS(=O)(=O)CCNC(=O)N(CCCl)N=O,3.833647442
10493,CCCN(CCC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.137162878
10494,O=NN(CCCl)C(=O)NCCS(=O)(=O)NCc1ccccc1,3.144651409
10495,CN(C)S(=O)(=O)CCCCNC(=O)N(CCCl)N=O,3.100087817
10496,CCCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.119020858
10497,CCOP(=S)(OCC)SCC(=O)OC,2.412126088
10498,CCC(SC(C)=NOC(=O)NC)C(N)=O,4.218682595
10499,CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.340576808
10500,CCN(CC)CCc1nc(C2C=CC(=O)C=C2)no1,1.873112915
10501,CCC(C)(C)C1CCC(C2C(=O)C(=O)c3ccccc3C2=O)CC1,1.969730003
10502,C=CC(C)NC(=S)NNC(=S)NC,2.339155185
10503,CC(=O)Oc1c(C)ncc2c1COC(C(C)C)OC2,1.968907123
10504,CC(O)CCCCO,1.072485859
10505,CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557406611
10506,OCCOc1ccc2ccccc2c1,1.835189023
10507,CC(OC(C)c1ccccc1)c1ccccc1,1.36349494
10508,CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,2.521029683
10509,O=C(O)c1ccc(CCCCCCCCCCCCCCCCCCO)cc1Cl,1.753381822
10510,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,3.033706491
10511,CNC(=O)ON=C1SC(C)(C)SC1C,5.361257373
10512,CCCC(=O)N(C)C(=O)ON=C1CSCCS1,1.897443282
10513,COc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1[N+](=O)[O-],2.059212719
10514,CCN(CC)CCc1nc(-c2cccc(O)c2)no1,1.873112915
10515,O=S(=O)(O)c1cccc(Nc2nc(NCCO)nc(Nc3ccc(C=Cc4ccc(Nc5nc(NCCO)nc(Nc6cccc(S(=O)(=O)O)c6)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)n2)c1,1.995205952
10516,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.490482409
10517,CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,1.623856877
10518,Fc1cccc(C(F)(F)F)n1,3.518748133
10519,COc1c(Cl)ccc(B(O)O)c1F,1.870975428
10520,O=[N+]([O-])c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1S(=O)(=O)c1ccccc1,2.117610264
10521,FC(F)(F)OC(Cl)C(F)(Cl)Cl,1.932299264
10522,O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.37345637
10523,CN(C)C(=O)n1c(Br)nc(Br)c1Br,3.876039928
10524,CCOC1(c2ccco2)CCN(CCc2ccccc2)CC1C,4.01903455
10525,CCOP(=S)(OCC)Sc1ccc(C)cc1,2.941792816
10526,CNC(C)C(O)c1ccc(NS(C)(=O)=O)cc1,1.634045448
10527,Cc1ccc(-n2nccn2)c(C(=O)O)c1,1.763857797
10528,Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,2.060573655
10529,CC(c1ccccc1)c1ccccc1CCl,1.691021266
10530,CON(C)C(=O)Nc1cc(C(C)(C)C)ns1,2.687229221
10531,Clc1cccc(N2CCNCC2)n1,3.055389317
10532,CCOc1ccccc1N1CCN(C(=O)CCC2CCCCC2)CC1,2.153013827
10533,C=C(F)C(=O)OCC(F)(F)C(F)F,3.531678987
10534,O=S(=O)(N/C(O)=N/C1CCCCC1)c1ccc(Cl)cc1,2.317529038
10535,Cc1ccccc1-n1c(C)nc2ccc(N)cc2c1=O,3.645612191
10536,CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.425436395
10537,O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,1.450790507
10538,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,2.463068662
10539,c1ccc(C2c3ccccc3CCN2c2ccccc2)cc1,2.455438751
10540,Fc1ccccc1C1c2ccccc2CCN1c1cccc(C(F)(F)F)c1,2.569815004
10541,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,2.49888372
10542,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Br,2.595839994
10543,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1[N+](=O)[O-],2.556800447
10544,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1N,2.519080785
10545,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1OC,2.538375139
10546,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Cl)c1,2.543895533
10547,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(C(F)(F)F)c1,2.583666834
10548,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(Br)cc1,2.595839994
10549,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,2.522973411
10550,COc1ccc(C2c3ccc(OC)cc3CCN2c2ccccc2)cc1,2.538375139
10551,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCc2ccccc2)cc1,2.624838791
10552,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1,2.646014353
10553,COc1ccc2c(c1)CCN(c1cccc(F)c1)C2c1cccc(F)c1,2.545796814
10554,COc1cc2c(cc1OC)C(c1ccccc1Cl)N(c1ccccc1)CC2,2.579654432
10555,Fc1ccccc1C1c2cc3c(cc2CCN1c1ccccc1)OCO3,2.540816062
10556,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,2.632027847
10557,O=C1N=NC2COc3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N12,1.878839269
10558,COC(=O)Nc1nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2[nH]1,3.297063111
10559,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,2.504306357
10560,CCOC(=O)C1CC2CC1C1OC21,1.582986706
10561,OC1(c2ccc(Cl)cc2)N=CN[n+]2ccc3ccccc3c21,2.378487351
10562,O=C1c2ccccc2C(=O)N1CCc1ccccn1,2.467372321
10563,CCOP(=S)(OCC)SC(c1ccccc1)c1ccc(Cl)cc1,1.587605465
10564,CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.054236481
10565,CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3CCC12C,1.990565902
10566,COc1ccc2cc(C(C)C(=O)OCCN3CCN(CCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)CC3)ccc2c1,1.777238273
10567,COc1ccc2cc(C(C)C(=O)OCCN3CCN(Cc4ccc(N)cc4)CC3)ccc2c1,2.446749719
10568,ClCC[N+]1(CCCCCC[N+]2(CCCl)CCCO2)CCCO1,4.073535065
10569,NC(N)=Nc1nc2c(s1)CN(C(=O)NC1CC1)CC2,2.544621417
10570,CC(C)NC(=O)N1CCc2nc(N=C(N)N)sc2C1,2.547733181
10571,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,2.415074499
10572,O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2,2.109031925
10573,O=C(Nc1ccccc1C(=O)O)C(=Cc1ccccc1)C(=O)Nc1ccccc1C(=O)O,1.633888407
10574,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(Cl)c3)n2C)cc1,2.474975072
10575,COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.432380596
10576,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1,2.506722489
10577,O=C(Cn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,1.780250825
10578,CCCCn1c(C)c(/C(O)=N/C2CCN(CCc3ccccc3)CC2)c2cc(O)ccc21,1.682842758
10579,CCOC(=O)C(NCCNC(C(=O)OCC)c1ccccc1O)c1ccccc1O,2.716497907
10580,CCOC(=O)c1cn(C2CC2)c2cc(F)c(F)cc2c1=O,1.923198114
10581,OCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)C(O)C1O,3.430680099
10582,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,1.711915157
10583,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,3.114638659
10584,CC1CCCC(C)N1CCC/N=c1/[nH][nH]c2ccccc12,2.611909849
10585,CCOC(=O)c1cnn(-c2cccc(C)c2)c1C#N,2.708041683
10586,CNC(=O)c1cnn(C(C)(C)C)c1C#N,2.721105785
10587,COC(Cn1cncn1)(OC)c1cc2ccccc2o1,2.436626919
10588,CCC1COC(Cn2cncn2)(c2cc3ccccc3o2)O1,2.476150246
10589,Clc1cc(Cl)c2oc(C3(Cn4cncn4)OCCCO3)cc2c1,2.549239974
10590,CC1OC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)OC1C,2.566107374
10591,CCC1COC(Cn2cncn2)(c2cc3cc(Cl)ccc3o2)O1,2.523453805
